miRNA,SRR12344556_trim_joined
Hsa-Mir-3924_3p,0.0
Hsa-Mir-3924_5p,0.0
Hsa-Mir-3934_3p*,0.0
Hsa-Mir-3934_5p,0.0
Hsa-Mir-3940_3p,0.0
Hsa-Mir-3940_5p*,0.0
Hsa-Mir-3942_3p*,0.0
Hsa-Mir-3942_5p,6.5777
Hsa-Mir-3944_3p,0.0
Hsa-Mir-3944_5p,0.0
Hsa-Mir-423_3p,2521.0003
Hsa-Mir-423_5p,32287.2902
Hsa-Mir-425_3p*,17.656
Hsa-Mir-425_5p,1567.5761
Hsa-Mir-430-P11a_3p*/430-P11b_3p*/430-P13_3p*/430-P14_3p*,0.0
Hsa-Mir-430-P11a_5p/430-P11b_5p,3.462
Hsa-Mir-430-P13_5p/430-P14_5p,0.0
Hsa-Mir-430-P15a_3p/430-P15b_3p,0.0
Hsa-Mir-430-P15a_5p*/430-P15b_5p*/430-P15c_5p*,0.0
Hsa-Mir-430-P15c_3p,0.0
Hsa-Mir-430-P18_3p/430-P19_3p,0.0
Hsa-Mir-430-P18_5p*/430-P19_5p*/430-P48_5p,0.0
Hsa-Mir-430-P1_3p,0.0
Hsa-Mir-430-P1_5p*,0.0
Hsa-Mir-430-P20_3p,0.0
Hsa-Mir-430-P20_5p*,0.0
Hsa-Mir-430-P21_3p/430-P24_3p,0.0
Hsa-Mir-430-P21_5p*,0.0
Hsa-Mir-430-P22_3p*,0.0
Hsa-Mir-430-P22_5p/430-P24_5p*/430-P33_5p*/430-P45_5p/430-P46_5p,0.0
Hsa-Mir-430-P23_3p*,0.0
Hsa-Mir-430-P23_5p/430-P25_5p/430-P27_5p/430-P28_5p*/430-P41_5p*/430-P42_5p*,0.0
Hsa-Mir-430-P25_3p/430-P26_3p/430-P27_3p*,0.0
Hsa-Mir-430-P26_5p*/430-P32_5p*,0.0
Hsa-Mir-430-P28_3p,0.0
Hsa-Mir-430-P29_3p,0.0
Hsa-Mir-430-P29_5p*,0.0
Hsa-Mir-430-P2_3p,0.0
Hsa-Mir-430-P2_5p*,0.0
Hsa-Mir-430-P30_3p*,0.0
Hsa-Mir-430-P30_5p,0.0
Hsa-Mir-430-P31_3p,0.0
Hsa-Mir-430-P31_5p*,0.0
Hsa-Mir-430-P32_3p/430-P33_3p/430-P36_3p/430-P47_3p*,0.0
Hsa-Mir-430-P34_3p,0.0
Hsa-Mir-430-P34_5p*,0.0
Hsa-Mir-430-P35_3p,0.0
Hsa-Mir-430-P35_5p*,0.0
Hsa-Mir-430-P36_5p*,0.0
Hsa-Mir-430-P37a_3p/430-P37b_3p,0.0
Hsa-Mir-430-P37a_5p*/430-P37b_5p*,0.0
Hsa-Mir-430-P39a_3p/430-P39b_3p,0.0
Hsa-Mir-430-P39a_5p*,0.0
Hsa-Mir-430-P39b_5p*,0.0
Hsa-Mir-430-P3_3p,0.0
Hsa-Mir-430-P3_5p*,0.0
Hsa-Mir-430-P41_3p,0.0
Hsa-Mir-430-P42_3p,0.0
Hsa-Mir-430-P43_3p,0.0
Hsa-Mir-430-P43_5p,0.0
Hsa-Mir-430-P44_3p,0.0
Hsa-Mir-430-P44_5p,0.0
Hsa-Mir-430-P45_3p*,0.0
Hsa-Mir-430-P46_3p*,0.0
Hsa-Mir-430-P47_5p,0.0
Hsa-Mir-430-P48_3p*,0.0
Hsa-Mir-430-P49_3p*,0.0
Hsa-Mir-430-P49_5p/430-P50_5p,0.0
Hsa-Mir-430-P4_3p,0.0
Hsa-Mir-430-P4_5p*,0.0
Hsa-Mir-430-P50_3p*,0.0
Hsa-Mir-430-P5_3p*,0.0
Hsa-Mir-430-P5_5p,0.0
Hsa-Mir-430-P6_3p,0.0
Hsa-Mir-430-P6_5p*,0.0
Hsa-Mir-430-P7_3p,0.0
Hsa-Mir-430-P7_5p*,0.0
Hsa-Mir-430-P8a_3p/430-P8b_3p,1.3848
Hsa-Mir-430-P8a_5p*/430-P8b_5p*,0.0
Hsa-Mir-430-P9a_3p*/430-P9b_3p*,0.0
Hsa-Mir-430-P9a_5p/430-P9b_5p,0.0
Hsa-Mir-431_3p*,3.462
Hsa-Mir-431_5p,10.0397
Hsa-Mir-432_3p*,0.0
Hsa-Mir-432_5p,14.194
Hsa-Mir-433_3p,15.925
Hsa-Mir-433_5p*,0.0
Hsa-Mir-4424_3p,0.0
Hsa-Mir-4424_5p,0.0
Hsa-Mir-4428_3p,0.0
Hsa-Mir-4428_5p,0.0
Hsa-Mir-448_3p,0.0
Hsa-Mir-448_5p*,0.0
Hsa-Mir-450-P1_3p*,0.0
Hsa-Mir-450-P1_5p/450-P2_5p,2.7696
Hsa-Mir-450-P2_3p*,1.3848
Hsa-Mir-450-P3_3p*,0.0
Hsa-Mir-450-P3_5p,37.3892
Hsa-Mir-451_5p,39631.495
Hsa-Mir-452-v1_3p*/452-v2_3p*,1.3848
Hsa-Mir-452-v1_5p,5.1929
Hsa-Mir-452-v2_5p,0.0
Hsa-Mir-4524_3p,0.0
Hsa-Mir-4524_5p*,0.0
Hsa-Mir-455-v1_3p*,0.0
Hsa-Mir-455-v1_5p/455-v2_5p*,5.1929
Hsa-Mir-455-v2_3p,0.6924
Hsa-Mir-459_3p*,0.0
Hsa-Mir-459_5p,0.0
Hsa-Mir-4637_3p,0.0
Hsa-Mir-4637_5p*,0.0
Hsa-Mir-4661_3p*,0.0
Hsa-Mir-4661_5p,0.0
Hsa-Mir-4662_3p*,0.0
Hsa-Mir-4662_5p,6.9239
Hsa-Mir-4664_3p*,0.0
Hsa-Mir-4664_5p,0.0
Hsa-Mir-4677_3p,11.4245
Hsa-Mir-4677_5p*,0.0
Hsa-Mir-4728_3p*,0.0
Hsa-Mir-4728_5p,0.0
Hsa-Mir-4731_3p,0.0
Hsa-Mir-4731_5p,0.0
Hsa-Mir-4739_3p*,0.0
Hsa-Mir-4739_5p,0.0
Hsa-Mir-4761_3p,0.0
Hsa-Mir-4761_5p*,0.0
Hsa-Mir-4766_3p,0.0
Hsa-Mir-4766_5p,0.0
Hsa-Mir-4773_3p*,0.0
Hsa-Mir-4773_5p,0.0
Hsa-Mir-483_3p*,22.1566
Hsa-Mir-483_5p,31.5038
Hsa-Mir-486_3p*,1268.4626
Hsa-Mir-486_5p,454210.3682
Hsa-Mir-488_3p,0.0
Hsa-Mir-488_5p,0.0
Hsa-Mir-489_3p,1.731
Hsa-Mir-489_5p*,0.0
Hsa-Mir-490_3p,0.0
Hsa-Mir-490_5p*,0.0
Hsa-Mir-491_3p*,0.0
Hsa-Mir-491_5p,0.0
Hsa-Mir-493_3p*,3.1158
Hsa-Mir-493_5p,7.6163
Hsa-Mir-498_3p*,0.0
Hsa-Mir-498_5p,0.0
Hsa-Mir-499_3p*,0.0
Hsa-Mir-499_5p,3.1158
Hsa-Mir-5000_3p,0.0
Hsa-Mir-5000_5p*,0.0
Hsa-Mir-5010_3p*,2.7696
Hsa-Mir-5010_5p,68.2006
Hsa-Mir-504-v1_3p*/504-v2_3p*,0.0
Hsa-Mir-504-v1_5p/504-v2_5p,5.1929
Hsa-Mir-505-v1_3p*/505-v2_3p*,24.2337
Hsa-Mir-505-v1_5p/505-v2_5p,1.731
Hsa-Mir-506-P10_3p*,0.0
Hsa-Mir-506-P10_5p,0.0
Hsa-Mir-506-P11_3p,0.0
Hsa-Mir-506-P11_5p*,0.0
Hsa-Mir-506-P12_3p,0.0
Hsa-Mir-506-P12_5p*,0.0
Hsa-Mir-506-P13_3p,0.0
Hsa-Mir-506-P13_5p*,0.0
Hsa-Mir-506-P1_3p,0.0
Hsa-Mir-506-P1_5p,0.0
Hsa-Mir-506-P2_3p,0.0
Hsa-Mir-506-P2_5p*,0.0
Hsa-Mir-506-P3_3p,0.0
Hsa-Mir-506-P3_5p*,0.0
Hsa-Mir-506-P4a1_3p/506-P4a2_3p/506-P4b_3p,6.9239
Hsa-Mir-506-P4a1_5p*/506-P4a2_5p*,0.0
Hsa-Mir-506-P4b_5p*,0.0
Hsa-Mir-506-P5_3p*,0.0
Hsa-Mir-506-P5_5p,0.0
Hsa-Mir-506-P6a1_3p*/506-P6a2_3p*/506-P6c_3p*,0.0
Hsa-Mir-506-P6a1_5p/506-P6a2_5p,0.0
Hsa-Mir-506-P6b_3p*,0.0
Hsa-Mir-506-P6b_5p,0.0
Hsa-Mir-506-P6c_5p,0.0
Hsa-Mir-506-P7a_3p/506-P7b_3p/506-P7c_3p,1.3848
Hsa-Mir-506-P7a_5p*/506-P7b_5p*/506-P7c_5p*,0.0
Hsa-Mir-506-P8_3p*,0.0
Hsa-Mir-506-P8_5p,0.0
Hsa-Mir-506-P9_3p*,0.0
Hsa-Mir-506-P9_5p,0.0
Hsa-Mir-5094_3p*,0.0
Hsa-Mir-5094_5p,3.8082
Hsa-Mir-511_3p,0.0
Hsa-Mir-511_5p,4.5005
Hsa-Mir-5194_3p,0.0
Hsa-Mir-5194_5p*,0.0
Hsa-Mir-541_3p*,0.0
Hsa-Mir-541_5p,0.0
Hsa-Mir-542-v1_3p/542-v2_3p,5.1929
Hsa-Mir-542-v1_5p*/542-v2_5p*,6.2315
Hsa-Mir-544_3p*,0.0
Hsa-Mir-544_5p,0.0
Hsa-Mir-550-P1_3p/550-P2_3p/550-P3_3p,52.968
Hsa-Mir-550-P1_5p*/550-P2_5p*/550-P3_5p*,27.3495
Hsa-Mir-551-P1_3p,0.0
Hsa-Mir-551-P1_5p*,0.0
Hsa-Mir-551-P2_3p,0.0
Hsa-Mir-551-P2_5p*,0.0
Hsa-Mir-552_3p,0.0
Hsa-Mir-552_5p*,0.0
Hsa-Mir-556_3p,0.0
Hsa-Mir-556_5p,0.0
Hsa-Mir-5579_3p,0.0
Hsa-Mir-5579_5p*,0.0
Hsa-Mir-5581_3p,3.462
Hsa-Mir-5581_5p*,0.0
Hsa-Mir-5586_3p*,0.0
Hsa-Mir-5586_5p,0.0
Hsa-Mir-561_3p*,0.0
Hsa-Mir-561_5p,0.0
Hsa-Mir-5683_3p*,0.0
Hsa-Mir-5683_5p,6.5777
Hsa-Mir-5687_3p*,0.0
Hsa-Mir-5687_5p,0.0
Hsa-Mir-5691_3p*,0.0
Hsa-Mir-5691_5p,0.0
Hsa-Mir-574_3p,141.248
Hsa-Mir-574_5p*,14.8864
Hsa-Mir-576_3p*,11.7707
Hsa-Mir-576_5p,26.6571
Hsa-Mir-577_3p*,0.0
Hsa-Mir-577_5p,0.0
Hsa-Mir-579_3p*,0.0
Hsa-Mir-579_5p,3.1158
Hsa-Mir-580_3p,2.7696
Hsa-Mir-580_5p*,0.0
Hsa-Mir-582_3p,47.0827
Hsa-Mir-582_5p*,10.0397
Hsa-Mir-584_3p*,0.0
Hsa-Mir-584_5p,262.0705
Hsa-Mir-585_3p,0.0
Hsa-Mir-585_5p*,0.0
Hsa-Mir-588_3p*,0.0
Hsa-Mir-588_5p,0.0
Hsa-Mir-589_3p*,9.3473
Hsa-Mir-589_5p,105.2436
Hsa-Mir-590_3p,6.9239
Hsa-Mir-590_5p*,1.3848
Hsa-Mir-592_3p*,0.0
Hsa-Mir-592_5p,3.1158
Hsa-Mir-597_3p,0.0
Hsa-Mir-597_5p*,0.0
Hsa-Mir-598_3p,17.3098
Hsa-Mir-598_5p*,0.0
Hsa-Mir-599_3p*,0.0
Hsa-Mir-599_5p,0.0
Hsa-Mir-605-v1_3p/605-v2_3p,0.0
Hsa-Mir-605-v1_5p*/605-v2_5p*,0.0
Hsa-Mir-615_3p,4.1544
Hsa-Mir-615_5p*,9.0011
Hsa-Mir-616_3p*,0.0
Hsa-Mir-616_5p,7.2701
Hsa-Mir-624_3p*,0.0
Hsa-Mir-624_5p,7.9625
Hsa-Mir-625_3p,16.9636
Hsa-Mir-625_5p,12.4631
Hsa-Mir-628_3p*,45.3517
Hsa-Mir-628_5p,7.6163
Hsa-Mir-629_3p*,0.0
Hsa-Mir-629_5p,16.2712
Hsa-Mir-642_3p,9.3473
Hsa-Mir-642_5p,4.1544
Hsa-Mir-651_3p*,0.0
Hsa-Mir-651_5p,4.1544
Hsa-Mir-6529_3p*,0.0
Hsa-Mir-6529_5p,0.0
Hsa-Mir-652_3p,239.2215
Hsa-Mir-652_5p*,2.4234
Hsa-Mir-653_3p*,0.0
Hsa-Mir-653_5p,6.5777
Hsa-Mir-670_3p,0.0
Hsa-Mir-670_5p*,0.0
Hsa-Mir-6715_3p,0.0
Hsa-Mir-6715_5p*,0.0
Hsa-Mir-671_3p,15.2326
Hsa-Mir-671_5p,0.0
Hsa-Mir-675_3p,0.0
Hsa-Mir-675_5p*,0.0
Hsa-Mir-676_3p,0.0
Hsa-Mir-676_5p*,0.0
Hsa-Mir-6798_3p,0.0
Hsa-Mir-6798_5p*,0.0
Hsa-Mir-7-P1_3p*,14.194
Hsa-Mir-7-P1_5p/7-P2_5p/7-P3_5p,0.0
Hsa-Mir-7-P2_3p*,2.4234
Hsa-Mir-7-P3_3p*,0.0
Hsa-Mir-7151_3p*,0.0
Hsa-Mir-7151_5p,0.0
Hsa-Mir-744_3p*,2.4234
Hsa-Mir-744_5p,238.8753
Hsa-Mir-760_3p,6.9239
Hsa-Mir-760_5p*,0.0
Hsa-Mir-766_3p,18.0022
Hsa-Mir-766_5p,4.8467
Hsa-Mir-769_3p*,0.0
Hsa-Mir-769_5p,124.9768
Hsa-Mir-770_3p,0.0
Hsa-Mir-770_5p,0.0
Hsa-Mir-7854_3p,6.2315
Hsa-Mir-7854_5p*,0.0
Hsa-Mir-8-P1a_3p,14.194
Hsa-Mir-8-P1a_5p*,0.0
Hsa-Mir-8-P1b_3p,129.8236
Hsa-Mir-8-P1b_5p*,0.0
Hsa-Mir-8-P2a_3p,9.3473
Hsa-Mir-8-P2a_5p*,0.0
Hsa-Mir-8-P2b_3p,11.0783
Hsa-Mir-8-P2b_5p*,0.0
Hsa-Mir-8-P3a_3p,18.3484
Hsa-Mir-8-P3a_5p*,0.0
Hsa-Mir-873-v1_3p/873-v2_3p*,10.0397
Hsa-Mir-873-v1_5p/873-v2_5p,7.9625
Hsa-Mir-874_3p,19.0408
Hsa-Mir-874_5p*,0.0
Hsa-Mir-875_3p*,0.0
Hsa-Mir-875_5p,0.0
Hsa-Mir-876_3p,0.0
Hsa-Mir-876_5p*,0.0
Hsa-Mir-885_3p*,0.0
Hsa-Mir-885_5p,42.5821
Hsa-Mir-887_3p,11.4245
Hsa-Mir-887_5p,0.0
Hsa-Mir-9-P1_3p*/9-P2_3p*/9-P3_3p*,0.0
Hsa-Mir-9-P1_5p/9-P2_5p/9-P3_5p,0.0
Hsa-Mir-92-P1a_3p/92-P1b_3p,82513.4255
Hsa-Mir-92-P1a_5p*,3.1158
Hsa-Mir-92-P1b_5p*,0.0
Hsa-Mir-92-P2_3p,13346.2072
Hsa-Mir-92-P2_5p*,39.4664
Hsa-Mir-92-P3_3p,948.9236
Hsa-Mir-92-P3_5p*,5.8853
Hsa-Mir-92-P4_3p,1932.1206
Hsa-Mir-92-P4_5p*,0.0
Hsa-Mir-92-P5_3p,0.0
Hsa-Mir-92-P5_5p*,0.0
Hsa-Mir-933_3p,0.0
Hsa-Mir-933_5p*,0.0
Hsa-Mir-934_3p*,0.0
Hsa-Mir-934_5p,0.0
Hsa-Mir-935-v1_3p/935-v2_3p,0.0
Hsa-Mir-935-v1_5p*/935-v2_5p*,0.0
Hsa-Mir-942-v1_3p*,3.1158
Hsa-Mir-942-v1_5p,55.3914
Hsa-Mir-942-v2_3p*,0.0
Hsa-Mir-942-v2_5p,33.581
Hsa-Mir-944_3p,7.9625
Hsa-Mir-944_5p*,0.0
Hsa-Mir-95-P1_3p,4.8467
Hsa-Mir-95-P1_5p*,2.4234
Hsa-Mir-95-P2_3p,213.9492
Hsa-Mir-95-P2_5p*,0.0
Hsa-Mir-95-P3-v1_3p*/95-P3-v2_3p*,0.0
Hsa-Mir-95-P3-v1_5p,5.5391
Hsa-Mir-95-P3-v2_5p,0.0
Hsa-Mir-95-P4_3p,0.0
Hsa-Mir-95-P4_5p*,0.0
Hsa-Mir-96-P1_3p*,0.0
Hsa-Mir-96-P1_5p,132.2469
Hsa-Mir-96-P2_3p*,0.0
Hsa-Mir-96-P2_5p,4775.0833
Hsa-Mir-96-P3-v1_3p*/96-P3-v2_3p*,7.9625
Hsa-Mir-96-P3-v1_5p/96-P3-v2_5p,207.3715
Hsa-Mir-9851_3p,0.0
Hsa-Mir-9851_5p*,0.0
